date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:46:28	6458/6458	---M-Z	200	added ('OK')	application/javascript	etag:%22193a-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/job-companies-lists.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/job-companies-lists.init.js	(from https://themesbrand.com/velzon/html/default/apps-job-companies-lists.html)
08:46:29	11843/11843	---M-Z	200	added ('OK')	application/javascript	etag:%222e43-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/api-key.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/api-key.init.js	(from https://themesbrand.com/velzon/html/default/apps-api-key.html)
08:46:30	296/296	---M-Z	200	added ('OK')	application/javascript	etag:%22128-60743101993cb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/password-addon.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/password-addon.init.js	(from https://themesbrand.com/velzon/html/default/auth-signin-basic.html)
08:46:30	323/323	---M-Z	200	added ('OK')	application/javascript	etag:%22143-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-validation.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/form-validation.init.js	(from https://themesbrand.com/velzon/html/default/auth-signup-basic.html)
08:46:31	1724/1724	---M-Z	200	added ('OK')	application/javascript	etag:%226bc-60743101993cb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/passowrd-create.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/passowrd-create.init.js	(from https://themesbrand.com/velzon/html/default/auth-signup-basic.html)
08:46:31	297/297	---M-Z	200	added ('OK')	application/javascript	etag:%22129-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/two-step-verification.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/two-step-verification.init.js	(from https://themesbrand.com/velzon/html/default/auth-twostep-basic.html)
08:46:31	5813/5813	---M--	200	added ('OK')	image/svg+xml	etag:%2216b5-6074310184bab%22	https://themesbrand.com/velzon/html/default/assets/images/error.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/error.svg	(from https://themesbrand.com/velzon/html/default/auth-404-basic.html)
08:46:32	5386/5386	---M--	200	added ('OK')	image/png	etag:%22150a-6074310184bab%22	https://themesbrand.com/velzon/html/default/assets/images/error500.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/error500.png	(from https://themesbrand.com/velzon/html/default/auth-500.html)
08:46:32	49349/49349	---M--	200	added ('OK')	image/png	etag:%22c0c5-6074310184bab%22	https://themesbrand.com/velzon/html/default/assets/images/error400-cover.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/error400-cover.png	(from https://themesbrand.com/velzon/html/default/auth-404-cover.html)
08:46:34	10982/10982	---M-Z	200	added ('OK')	application/javascript	etag:%222ae6-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/team.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/team.init.js	(from https://themesbrand.com/velzon/html/default/pages-team.html)
08:46:34	359/359	---M-Z	200	added ('OK')	application/javascript	etag:%22167-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/timeline.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/timeline.init.js	(from https://themesbrand.com/velzon/html/default/pages-timeline.html)
08:46:34	1001/1001	---M-Z	200	added ('OK')	application/javascript	etag:%223e9-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/pricing.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/pricing.init.js	(from https://themesbrand.com/velzon/html/default/pages-pricing.html)
08:46:35	35445/35445	---M-Z	200	added ('OK')	application/javascript	etag:%228a75-60743101f602d-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/isotope-layout/isotope.pkgd.min.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/isotope-layout/isotope.pkgd.min.js	(from https://themesbrand.com/velzon/html/default/pages-gallery.html)
08:46:35	710/710	---M-Z	200	added ('OK')	application/javascript	etag:%222c6-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/gallery.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/gallery.init.js	(from https://themesbrand.com/velzon/html/default/pages-gallery.html)
08:46:36	30168/30168	---M--	200	added ('OK')	image/png	etag:%2275d8-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/maintenance.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/maintenance.png	(from https://themesbrand.com/velzon/html/default/pages-maintenance.html)
08:46:37	56947/56947	---M--	200	added ('OK')	image/png	etag:%22de73-6074310183c0b%22	https://themesbrand.com/velzon/html/default/assets/images/comingsoon.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/comingsoon.png	(from https://themesbrand.com/velzon/html/default/pages-coming-soon.html)
08:46:37	18964/18964	---M--	200	added ('OK')	image/png	etag:%224a14-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/landing/img-pattern.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/landing/img-pattern.png	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:38	39030/39030	---M--	200	added ('OK')	image/png	etag:%229876-6074310184bab%22	https://themesbrand.com/velzon/html/default/assets/images/demos/saas.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/demos/saas.png	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:38	56435/56435	---M--	200	added ('OK')	image/png	etag:%22dc73-6074310184bab%22	https://themesbrand.com/velzon/html/default/assets/images/demos/default.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/demos/default.png	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:40	45795/45795	---M--	200	added ('OK')	image/png	etag:%22b2e3-6074310184bab%22	https://themesbrand.com/velzon/html/default/assets/images/demos/material.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/demos/material.png	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:40	46692/46692	---M--	200	added ('OK')	image/png	etag:%22b664-6074310184bab%22	https://themesbrand.com/velzon/html/default/assets/images/demos/minimal.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/demos/minimal.png	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:40	1207261/1207261	---M--	200	added ('OK')	image/gif	etag:%22126bdd-5e8c85f44c940%22	https://img.themesbrand.com/velzon/images/auth-offline.gif	C:/Users/DELL/Downloads/Admin%20Template/img.themesbrand.com/velzon/images/auth-offline.gif	(from https://themesbrand.com/velzon/html/default/auth-offline.html)
08:46:40	41433/41433	---M--	200	added ('OK')	image/png	etag:%22a1d9-6074310184bab%22	https://themesbrand.com/velzon/html/default/assets/images/demos/creative.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/demos/creative.png	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:40	3509/3509	---M--	200	added ('OK')	image/svg+xml	etag:%22db5-6074310183c0b%22	https://themesbrand.com/velzon/html/default/assets/images/clients/amazon.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/clients/amazon.svg	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:41	42524/42524	---M--	200	added ('OK')	image/png	etag:%22a61c-6074310184bab%22	https://themesbrand.com/velzon/html/default/assets/images/demos/interactive.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/demos/interactive.png	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:41	2853/2853	---M--	200	added ('OK')	image/svg+xml	etag:%22b25-6074310183c0b%22	https://themesbrand.com/velzon/html/default/assets/images/clients/walmart.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/clients/walmart.svg	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:41	52985/52985	---M--	200	added ('OK')	image/png	etag:%22cef9-6074310184bab%22	https://themesbrand.com/velzon/html/default/assets/images/demos/modern.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/demos/modern.png	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:41	2048/2048	---M--	200	added ('OK')	image/svg+xml	etag:%22800-6074310183c0b%22	https://themesbrand.com/velzon/html/default/assets/images/clients/lenovo.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/clients/lenovo.svg	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:41	3702/3702	---M--	200	added ('OK')	image/svg+xml	etag:%22e76-6074310183c0b%22	https://themesbrand.com/velzon/html/default/assets/images/clients/paypal.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/clients/paypal.svg	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:42	3246/3246	---M--	200	added ('OK')	image/svg+xml	etag:%22cae-6074310183c0b%22	https://themesbrand.com/velzon/html/default/assets/images/clients/shopify.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/clients/shopify.svg	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:42	1232/1232	---M--	200	added ('OK')	image/svg+xml	etag:%224d0-6074310183c0b%22	https://themesbrand.com/velzon/html/default/assets/images/clients/verizon.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/clients/verizon.svg	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:42	18658/18658	---M--	200	added ('OK')	image/png	etag:%2248e2-607431018b90b%22	https://themesbrand.com/velzon/html/default/assets/images/landing/features/img-1.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/landing/features/img-1.png	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:43	25545/25545	---M--	200	added ('OK')	image/png	etag:%2263c9-607431018b90b%22	https://themesbrand.com/velzon/html/default/assets/images/landing/features/img-3.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/landing/features/img-3.png	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:43	8889/8889	---M--	200	added ('OK')	image/png	etag:%2222b9-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/landing/process-arrow-img.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/landing/process-arrow-img.png	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:43	2340/2340	---M-Z	200	added ('OK')	application/javascript	etag:%22924-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/landing.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/landing.init.js	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:44	4205/4205	---M--	200	added ('OK')	image/png	etag:%22106d-607431018e7eb%22	https://themesbrand.com/velzon/html/default/assets/images/nft/wallet.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/nft/wallet.png	(from https://themesbrand.com/velzon/html/default/nft-landing.html)
08:46:44	6752/6752	---M--	200	added ('OK')	image/png	etag:%221a60-607431018e7eb%22	https://themesbrand.com/velzon/html/default/assets/images/nft/money.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/nft/money.png	(from https://themesbrand.com/velzon/html/default/nft-landing.html)
08:46:44	4319/4319	---M--	200	added ('OK')	image/png	etag:%2210df-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/nft/add.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/nft/add.png	(from https://themesbrand.com/velzon/html/default/nft-landing.html)
08:46:44	6815/6815	---M--	200	added ('OK')	image/png	etag:%221a9f-607431018e7eb%22	https://themesbrand.com/velzon/html/default/assets/images/nft/sell.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/nft/sell.png	(from https://themesbrand.com/velzon/html/default/nft-landing.html)
08:46:45	183967/183967	---M--	200	added ('OK')	image/png	etag:%222ce9f-607431018b90b%22	https://themesbrand.com/velzon/html/default/assets/images/landing/features/img-2.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/landing/features/img-2.png	(from https://themesbrand.com/velzon/html/default/landing.html)
08:46:45	1429/1429	---M-Z	200	added ('OK')	application/javascript	etag:%22595-60743101993cb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/nft-landing.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/nft-landing.init.js	(from https://themesbrand.com/velzon/html/default/nft-landing.html)
08:46:46	7527/7527	---M--	200	added ('OK')	image/png	etag:%221d67-6074310184bab%22	https://themesbrand.com/velzon/html/default/assets/images/companies/img-9.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/companies/img-9.png	(from https://themesbrand.com/velzon/html/default/job-landing.html)
08:46:46	956/956	---M-Z	200	added ('OK')	application/javascript	etag:%223bc-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/job-lading.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/job-lading.init.js	(from https://themesbrand.com/velzon/html/default/job-landing.html)
08:46:46	91677/91677	---M--	200	added ('OK')	image/jpeg	etag:%221661d-6074310182c6b%22	https://themesbrand.com/velzon/html/default/assets/images/about.jpg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/about.jpg	(from https://themesbrand.com/velzon/html/default/job-landing.html)
08:46:47	58198/58198	---M-Z	200	added ('OK')	application/javascript	etag:%22e356-60743102069ce-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/prismjs/prism.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/prismjs/prism.js	(from https://themesbrand.com/velzon/html/default/ui-alerts.html)
08:46:47	401538/401538	---M--	200	added ('OK')	image/png	etag:%2262082-607431018b90b%22	https://themesbrand.com/velzon/html/default/assets/images/job-profile2.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/job-profile2.png	(from https://themesbrand.com/velzon/html/default/job-landing.html)
08:46:48	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:%225e27-60743101fbdee-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/masonry-layout/masonry.pkgd.min.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/masonry-layout/masonry.pkgd.min.js	(from https://themesbrand.com/velzon/html/default/ui-cards.html)
08:46:48	1672/1672	---M-Z	200	added ('OK')	application/javascript	etag:%22688-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/card.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/card.init.js	(from https://themesbrand.com/velzon/html/default/ui-cards.html)
08:46:49	4909/4909	---M--	200	added ('OK')	image/svg+xml	etag:%22132d-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/bell.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/bell.svg	(from https://themesbrand.com/velzon/html/default/ui-dropdowns.html)
08:46:50	33981/33981	---M--	200	added ('OK')	image/png	etag:%2284bd-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/modals/success-payment.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/modals/success-payment.png	(from https://themesbrand.com/velzon/html/default/ui-modals.html)
08:46:51	30996/30996	---M--	200	added ('OK')	image/png	etag:%227914-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/modals/login.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/modals/login.png	(from https://themesbrand.com/velzon/html/default/ui-modals.html)
08:46:51	65148/65148	---M--	200	added ('OK')	image/png	etag:%22fe7c-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/modals/subscribe.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/modals/subscribe.png	(from https://themesbrand.com/velzon/html/default/ui-modals.html)
08:46:51	29916/29916	---M--	200	added ('OK')	image/png	etag:%2274dc-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/modals/signup.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/modals/signup.png	(from https://themesbrand.com/velzon/html/default/ui-modals.html)
08:46:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Oct%202023%2016:31:20%20GMT	https://cdn.lordicon.com/libs/mssddfmo/lord-icon-2.1.0.js	C:/Users/DELL/Downloads/Admin%20Template/cdn.lordicon.com/libs/mssddfmo/lord-icon-2.1.0.1fa.delayed	(from https://themesbrand.com/velzon/html/default/ui-modals.html)
08:46:52	279427/279427	---MCZ	200	added ('OK')	application/javascript	etag:W/%2244383-185a064474e%22	https://cdn.lordicon.com/lordicon-0.2.0.js	C:/Users/DELL/Downloads/Admin%20Template/cdn.lordicon.com/lordicon-0.2.0.js	(from https://themesbrand.com/velzon/html/default/ui-modals.html)
08:46:52	367/367	---M-Z	200	added ('OK')	application/javascript	etag:%2216f-60743101993cb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/modal.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/modal.init.js	(from https://themesbrand.com/velzon/html/default/ui-modals.html)
08:46:54	239959/239959	---M--	200	added ('OK')	image/jpeg	etag:%223a957-6074310183c0b%22	https://themesbrand.com/velzon/html/default/assets/images/auth-one-bg.jpg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/auth-one-bg.jpg	(from https://themesbrand.com/velzon/html/default/ui-modals.html)
08:46:55	1464/1464	---M-Z	200	added ('OK')	application/javascript	etag:%225b8-60743101993cb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/notifications.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/notifications.init.js	(from https://themesbrand.com/velzon/html/default/ui-notifications.html)
08:46:56	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Oct%202023%2007:46:57%20GMT	https://themesbrand.com/velzon/html/assets/libs/prismjs/prism.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/assets/libs/prismjs/prism.js	(from https://themesbrand.com/velzon/html/default/ui-links.html)
08:46:57	4958/4958	---M--	200	added ('OK')	image/png	etag:%22135e-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/sweetalert2/success-message.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/sweetalert2/success-message.png	(from https://themesbrand.com/velzon/html/default/advance-ui-sweetalerts.html)
08:46:57	4928/4928	---M--	200	added ('OK')	image/png	etag:%221340-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/sweetalert2/error-message.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/sweetalert2/error-message.png	(from https://themesbrand.com/velzon/html/default/advance-ui-sweetalerts.html)
08:46:58	4879/4879	---M--	200	added ('OK')	image/png	etag:%22130f-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/sweetalert2/warning-message.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/sweetalert2/warning-message.png	(from https://themesbrand.com/velzon/html/default/advance-ui-sweetalerts.html)
08:46:58	5153/5153	---M--	200	added ('OK')	image/png	etag:%221421-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/sweetalert2/join-community.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/sweetalert2/join-community.png	(from https://themesbrand.com/velzon/html/default/advance-ui-sweetalerts.html)
08:46:58	5719/5719	---M--	200	added ('OK')	image/png	etag:%221657-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/sweetalert2/email-verify.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/sweetalert2/email-verify.png	(from https://themesbrand.com/velzon/html/default/advance-ui-sweetalerts.html)
08:46:59	5255/5255	---M--	200	added ('OK')	image/png	etag:%221487-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/sweetalert2/notification-message.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/sweetalert2/notification-message.png	(from https://themesbrand.com/velzon/html/default/advance-ui-sweetalerts.html)
08:46:59	10520/10520	---M-Z	200	added ('OK')	application/javascript	etag:%222918-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/sweetalerts.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/sweetalerts.init.js	(from https://themesbrand.com/velzon/html/default/advance-ui-sweetalerts.html)
08:47:00	44136/44136	---M-Z	200	added ('OK')	application/javascript	etag:%22ac68-607431020b7ee-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/sortablejs/Sortable.min.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/sortablejs/Sortable.min.js	(from https://themesbrand.com/velzon/html/default/advance-ui-nestable.html)
08:47:01	505/505	---M-Z	200	added ('OK')	application/javascript	etag:%221f9-60743101993cb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/nestable.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/nestable.init.js	(from https://themesbrand.com/velzon/html/default/advance-ui-nestable.html)
08:47:01	26053/26053	---M-Z	200	added ('OK')	text/css	etag:%2265c5-60743101a9d6c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/aos/aos.css	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/aos/aos.css	(from https://themesbrand.com/velzon/html/default/advance-ui-animation.html)
08:47:01	8563/8563	---M--	200	added ('OK')	image/png	etag:%222173-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/mac-img.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/mac-img.png	(from https://themesbrand.com/velzon/html/default/advance-ui-animation.html)
08:47:02	14690/14690	---M-Z	200	added ('OK')	application/javascript	etag:%223962-60743101a9d6c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/aos/aos.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/aos/aos.js	(from https://themesbrand.com/velzon/html/default/advance-ui-animation.html)
08:47:02	48/48	---M--	200	added ('OK')	application/javascript	etag:%2230-60743101964eb%22	https://themesbrand.com/velzon/html/default/assets/js/pages/animation-aos.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/animation-aos.init.js	(from https://themesbrand.com/velzon/html/default/advance-ui-animation.html)
08:47:02	3417/3417	---M-Z	200	added ('OK')	text/css	etag:%22d59-607431020890e-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/shepherd.js/css/shepherd.css	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/shepherd.js/css/shepherd.css	(from https://themesbrand.com/velzon/html/default/advance-ui-tour.html)
08:47:03	44587/44587	---M-Z	200	added ('OK')	application/javascript	etag:%22ae2b-60743102098ae-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/shepherd.js/js/shepherd.min.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/shepherd.js/js/shepherd.min.js	(from https://themesbrand.com/velzon/html/default/advance-ui-tour.html)
08:47:03	1584/1584	---M-Z	200	added ('OK')	application/javascript	etag:%22630-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/tour.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/tour.init.js	(from https://themesbrand.com/velzon/html/default/advance-ui-tour.html)
08:47:05	2939/2939	---M-Z	200	added ('OK')	application/javascript	etag:%22b7b-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/swiper.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/swiper.init.js	(from https://themesbrand.com/velzon/html/default/advance-ui-swiper.html)
08:47:05	14022/14022	---M-Z	200	added ('OK')	application/javascript	etag:%2236c6-607431020890e-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/rater-js/index.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/rater-js/index.js	(from https://themesbrand.com/velzon/html/default/advance-ui-ratings.html)
08:47:05	1749/1749	---M-Z	200	added ('OK')	application/javascript	etag:%226d5-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/rating.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/rating.init.js	(from https://themesbrand.com/velzon/html/default/advance-ui-ratings.html)
08:47:07	93093/93093	---M--	200	added ('OK')	image/png	etag:%2216ba5-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/user-illustarator-1.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/user-illustarator-1.png	(from https://themesbrand.com/velzon/html/default/widgets.html)
08:47:07	130780/130780	---M-Z	200	added ('OK')	application/javascript	etag:%221fedc-60743101f6fcd-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/jsvectormap/maps/us-merc-en.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/jsvectormap/maps/us-merc-en.js	(from https://themesbrand.com/velzon/html/default/widgets.html)
08:47:08	58666/58666	---M-Z	200	added ('OK')	application/javascript	etag:%22e52a-60743101b494c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/card/card.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/card/card.js	(from https://themesbrand.com/velzon/html/default/widgets.html)
08:47:09	10875/10875	---M-Z	200	added ('OK')	application/javascript	etag:%222a7b-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/widgets.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/widgets.init.js	(from https://themesbrand.com/velzon/html/default/widgets.html)
